Code,Searched keyword,Index,Job title,Company,Location,Min salary,Max salary,Link
2634,นักจิตวิทยา,3,เจ้าหน้าที่สรรหาบุคลากร (สำนักงานใหญ่  อโศก),บริษัท วัน สต๊อป เซอร์วิส เอนเทอร์ไพร์ส จำกัด,เขตวัฒนา กรุงเทพมหานคร,"20,000","30,000",jobthai.com/th/company/job/1331111
2634,นักจิตวิทยา,4,ผู้เชี่ยวชาญด้านวิจัยผลิตภัณฑ์ (โคนไอศกรีม),"K.C.L. Trading Co., Ltd.",อ.เมืองสมุทรสาคร จ.สมุทรสาคร,"17,000",-,jobthai.com/th/company/job/1289109
2634,นักจิตวิทยา,5,Growth Human Resource Officer,"10X Plus Co., Ltd. (Aston International & กลุ่มบริษัท 10X Group)",อ.เมืองนนทบุรี จ.นนทบุรี,"24,000","30,000",jobthai.com/th/company/job/791765
2655,นักแสดง,1,Tiktok Content Creator นักแสดงถ่ายติ๊กตอก,"Mago Culture Media Co.,Ltd.",เขตดินแดง กรุงเทพมหานคร,"20,000","80,000",jobthai.com/th/company/job/1326719
2655,นักแสดง,2,Video Editor,บริษัท บัณฑิต เวิลด์ จำกัด,อ.เมืองขอนแก่น จ.ขอนแก่น,"12,000","18,000",jobthai.com/th/company/job/1115331
2655,นักแสดง,3,ผู้จัดการฝ่ายขายสื่อโฆษณา,"Thai Gu International Co., Ltd.",เขตห้วยขวาง กรุงเทพมหานคร,"20,000","55,000",jobthai.com/th/company/job/1227646
2655,นักแสดง,4,เจ้าหน้าที่บัญชีและการเงิน,"TAIYANG MEDIA (THAILAND) CO., LTD.",เขตดินแดง กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1035477
2655,นักแสดง,5,เลขานุการ (ภาษาจีน),"TAIYANG MEDIA (THAILAND) CO., LTD.",เขตดินแดง กรุงเทพมหานคร,"18,000","25,000",jobthai.com/th/company/job/1037456
2655,นักแสดง,6,เจ้าหน้าที่ตัดต่อวิดีโอ,"TAIYANG MEDIA (THAILAND) CO., LTD.",เขตดินแดง กรุงเทพมหานคร,"15,000","25,000",jobthai.com/th/company/job/1039150
2655,นักแสดง,7,ประสานงานการตลาด Marketing (ภาษาจีน/ภาษาอังกฤษ),"TAIYANG MEDIA (THAILAND) CO., LTD.",เขตดินแดง กรุงเทพมหานคร,"18,000","25,000",jobthai.com/th/company/job/1185569
2655,นักแสดง,8,ผู้จัดการทั่วไป (ภาษาจีน),"TAIYANG MEDIA (THAILAND) CO., LTD.",เขตดินแดง กรุงเทพมหานคร,"25,000","40,000",jobthai.com/th/company/job/1287922
2655,นักแสดง,9,กราฟฟิก ดีไซน์,JIN CORPORATION (THAILAND),เขตบางรัก กรุงเทพมหานคร,"19,000","21,000",jobthai.com/th/company/job/1320049
2655,นักแสดง,10,เจ้าหน้าที่ลูกค้าสัมพันธ์,JIN CORPORATION (THAILAND),เขตปทุมวัน กรุงเทพมหานคร,"16,000","20,000",jobthai.com/th/company/job/1320055
2655,นักแสดง,11,พนักงานธุรการฝ่ายขาย (Sales Admin),"GFCT CO., LTD",เขตคลองเตย กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/808036
2655,นักแสดง,12,เจ้าหน้าที่จัดซื้อ (Purchase Officer),บริษัท อินดิเพนเด้นท์ อาร์ทิสท์ เมเนจเม้นท์ จำกัด,เขตปทุมวัน กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1328432
2655,นักแสดง,13,เจ้าหน้าที่ห้องปฏิบัติการ/ตรวจเช็คเครื่องจักร,บริษัท คอมแพค อินดัสทรี้ส์ จำกัด,อ.กระทุ่มแบน จ.สมุทรสาคร,"10,000","14,000",jobthai.com/th/company/job/623821
2655,นักแสดง,14,พนักงานฝ่ายขายและการตลาด/Sale&Marketing,"KC Girder Co., Ltd. บริษัท เค.ซี.เกอร์เดอร์ จำกัด",อ.ประจันตคาม จ.ปราจีนบุรี,"15,000",-,jobthai.com/th/company/job/1328529
2655,นักแสดง,15,Sales engineer manager - ราชเทวี,"OS Recruitment ( Thailand ) Co., Ltd.",เขตราชเทวี กรุงเทพมหานคร,"40,000","55,000",jobthai.com/th/company/job/1323791
2655,นักแสดง,16,เจ้าหน้าที่ให้คำปรึกษาด้านซอฟท์แวร์บัญชี (มีความรู้ด้านบัญชี),บริษัท พี ยู ยู เอ็น อินเทลลิเจนท์ จำกัด,MRT พระราม 9,"18,000","25,000",jobthai.com/th/company/job/1023221
2655,นักแสดง,17,นักบัญชีจูเนียร์ Junior Accountant,บริษัท พี ยู ยู เอ็น อินเทลลิเจนท์ จำกัด,MRT พระราม 9,"15,000","20,000",jobthai.com/th/company/job/1117179
2655,นักแสดง,18,เจ้าหน้าที่ฝ่ายประสานงานซ่อมบำรุงยานยนต์ (ประจำลาดกระบัง 38/4),บริษัท วีเอ็นที ลีโม่ จำกัด,เขตลาดกระบัง กรุงเทพมหานคร,"15,000","20,000",jobthai.com/th/company/job/1009685
2655,นักแสดง,19,Content Marketing Manager,"Srichand United Dispensary Co., Ltd.",เขตสวนหลวง กรุงเทพมหานคร,"50,000","70,000",jobthai.com/th/company/job/1318232
2655,นักแสดง,20,PR and Influencer Marketing Specialist,"Srichand United Dispensary Co., Ltd.",เขตสวนหลวง กรุงเทพมหานคร,"45,000","55,000",jobthai.com/th/company/job/1316990
2655,นักแสดง,21,Senior E-commerce Officer (2-5y exp in Marketplace),"Srichand United Dispensary Co., Ltd.",เขตสวนหลวง กรุงเทพมหานคร,"30,000","40,000",jobthai.com/th/company/job/1255444
2655,นักแสดง,22,Marketing Manager B2B and B2C,"Royi Sal Co., Ltd.",เขตยานนาวา กรุงเทพมหานคร,"45,000","70,000",jobthai.com/th/company/job/1200023
2655,นักแสดง,23,Graphic Design,"Royi Sal Co., Ltd.",เขตปทุมวัน กรุงเทพมหานคร,"15,000","25,000",jobthai.com/th/company/job/763997
2655,นักแสดง,24,กราฟฟิกดีไซน์,อะมารันเต้คลินิก,เขตบางนา กรุงเทพมหานคร,"25,000",-,jobthai.com/th/company/job/1199993
2655,นักแสดง,25,Graphic Design,บริษัท โกลบอล เฮลตี้แคร์ จำกัด,เขตดอนเมือง กรุงเทพมหานคร,"18,000","20,000",jobthai.com/th/company/job/1306643
2655,นักแสดง,26,ล่ามภาษาจีน/จัดซื้อ/พนักงานต้อนรับ/HR,บริษัท เดลต้า อีเล็กทริค (ไทยแลนด์) จำกัด,อ.กระทุ่มแบน จ.สมุทรสาคร,"18,000","35,000",jobthai.com/th/company/job/1253934
2655,นักแสดง,27,Product Management Advisor(การพัฒนาผลิตภัณฑ์อาหารเสริม) แถว BRT พระราม 3,"1577 Home Shopping Co.,Ltd.",เขตยานนาวา กรุงเทพมหานคร,"30,000","35,000",jobthai.com/th/company/job/1274486
2655,นักแสดง,28,เจ้าหน้าที่ประงานฝ่ายผลิต (Jewelry Manufacturing Coordinator),บริษัท เรนโบว์ ซิลเวอร์ จำกัด  (แผนกรีเทล: ake ake),เขตพระนคร กรุงเทพมหานคร,"15,000","30,000",jobthai.com/th/company/job/1301444
2655,นักแสดง,29,เจ้าหน้าที่การเงิน (ทำงานที่บ้านครึ่งวัน),บริษัท พี ดี ไทยฟูด จำกัด,อ.คลองหลวง จ.ปทุมธานี,"17,000","25,000",jobthai.com/th/company/job/884604
2655,นักแสดง,30,กราฟิคดีไซน์ (ออกแบบ UX/UI),บริษัท ซีอีที มาร์เก็ตติ้งแอนด์ดีสทีบิวชั่น จำกัด,เขตบางกอกน้อย กรุงเทพมหานคร,"25,000",-,jobthai.com/th/company/job/1306753
2655,นักแสดง,31,Graphic Designer,"DRJL GROUP CO., LTD.",เขตปทุมวัน กรุงเทพมหานคร,"15,000","28,000",jobthai.com/th/company/job/1237762
2655,นักแสดง,32,ผู้ช่วยผู้จัดการขายและให้บริการทางกีฬา ออกแบบสื่อออนไลน์และผลิตภัณฑ์ THATA,THATA SPORT,อ.เมืองชลบุรี จ.ชลบุรี,"12,000","15,000",jobthai.com/th/company/job/1221730
2655,นักแสดง,33,Officer - HRIS,กลุ่มบริษัท เอสเอสยูพี (SSUP GROUP),เขตราชเทวี กรุงเทพมหานคร,"15,000","18,000",jobthai.com/th/company/job/1205929
2655,นักแสดง,34,Sr.Software developer (Team Lead),"Creden Asia Co., Ltd.",เขตห้วยขวาง กรุงเทพมหานคร,"50,000",-,jobthai.com/th/company/job/1290440
